Date,AQI,HCHO,NO2,CO,SO2,AOD,Temperature,DewPoint,Pressure,Wind_U,Wind_V
2023-12-18,371.0,0.0003393131048195233,0.00010121571387831676,0.04559914022682169,0.0007038759900013491,0.7415,288.15159861246747,280.3079776763916,99524.25895182292,2.8237215677897134,-1.6657513777414958
2023-12-19,306.0,5.3767958888761317e-05,8.462141704509182e-05,0.039590157568438,0.0012569576501840999,0.4535,288.11423746744794,279.3420181274414,99518.85498046875,2.8268341223398843,-1.27517569065094
2023-12-20,304.0,0.0004110005992157193,0.00013150495412941903,,-0.00019395028669776196,0.469,287.92340151468915,280.7786115010579,99446.51822916667,1.8186181783676147,-1.0936640898386638
2023-12-21,359.0,0.00011961361451535084,0.0001271083674509472,0.044487807899694705,,1.109,287.7673225402832,281.41506004333496,99292.6748046875,1.58970046043396,-1.1487077077229817
2023-12-22,395.0,0.00016546923099296804,0.00046590560604772434,,0.0018013969264593155,1.505,288.0109462738037,281.8132616678874,99303.1923828125,-0.22437349955240884,-0.7996228535970052
2023-12-23,457.0,0.0005062175332566446,0.00017713134002398658,0.05057824403045423,0.000607045600190502,1.8125,289.03416951497394,283.3674437204997,99551.92789713542,-1.2288907368977864,0.03846867879231771
2023-12-24,433.0,0.0004195198998784735,0.0002577549894339246,0.058266349136804736,0.0002723237557801198,1.196,289.3445046742757,283.5886573791504,99612.02718098958,0.8138465881347656,-1.1036088466644287
2023-12-25,386.0,-6.498369712296177e-05,0.00014377513393974326,0.04274060204623322,0.0016295072022877674,0.676,289.0379778544108,283.29726155598956,99439.2080078125,1.5525013208389282,-1.288950761159261
2023-12-26,395.0,0.0004358675796536748,0.00024918554117892575,,0.00048053651698844673,,288.8283526102702,282.833199818929,99456.61116536458,0.12806951999664307,-0.942685604095459
2023-12-27,426.0,,,0.04007458314297889,,,288.8016236623128,283.6755002339681,99552.23404947917,0.7938434680302938,-1.4573046366373699
2023-12-28,366.0,0.0005608308764104121,0.0001744143636193498,0.04517736658452031,-0.00021245371116225865,0.837,286.4604320526123,283.9583994547526,99461.81819661458,-0.046302199363708496,-1.1379222869873047
2023-12-29,400.0,0.00034824348404057496,0.0003084312775170989,0.04521652311084742,-0.0007571838796135562,1.474,285.4139010111491,283.6009438832601,99503.00455729167,-0.5292860666910807,-0.6191546122233073
2023-12-30,414.0,5.7474226196039376e-05,0.001118422136641566,,-0.0008415200863961297,,285.0632724761963,283.0933437347412,99376.40885416667,-0.005077362060546875,-0.7122611999511719
2023-12-31,418.0,,,,,,285.13442929585773,282.3447202046712,99390.40592447917,-0.3438911437988281,-0.8716370264689127
